date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
5/14,2618,群益金鼎-東門,0039003100380044,4,500,-496,1.34,4,sell,2026-05-15
5/14,2618,摩根大通,8440,4416,3963,453,1.22,5,buy,2026-05-15
5/14,2618,大和國泰,8890,0,400,-400,1.08,5,sell,2026-05-15
5/14,2618,兆豐-大安,003700300030006a,472,27,445,1.2,6,buy,2026-05-15
5/14,2618,凱基-台北,9268,2910,3306,-396,1.07,6,sell,2026-05-15
5/14,2618,港商野村,1560,406,9,397,1.07,7,buy,2026-05-15
5/14,2618,台新-高雄,0039004200310067,85,461,-376,1.02,7,sell,2026-05-15
5/14,2618,統一-松江,003500380035005a,246,1,245,0.66,8,buy,2026-05-15
5/14,2618,元大證券,9800,1758,2105,-347,0.94,8,sell,2026-05-15
5/14,2618,永豐金-天母,0039004100390047,201,9,192,0.52,9,buy,2026-05-15
5/14,2618,元大-忠孝,9871,12,318,-306,0.83,9,sell,2026-05-15
5/14,2618,永興,5600,156,2,154,0.42,10,buy,2026-05-15
5/14,2618,國泰-桃園,8885,81,349,-268,0.72,10,sell,2026-05-15
5/14,2618,群益金鼎-海山,9108,163,27,136,0.37,11,buy,2026-05-15
5/14,2618,兆豐-新竹,0037003000300056,70,301,-231,0.62,11,sell,2026-05-15
5/14,2618,元大-新營,9825,132,5,127,0.34,12,buy,2026-05-15
5/14,2618,群益金鼎,9100,28,243,-215,0.58,12,sell,2026-05-15
5/14,2618,華南永昌-岡山,9324,107,2,105,0.28,13,buy,2026-05-15
5/14,2618,元大-土城,9897,10,222,-212,0.57,13,sell,2026-05-15
5/14,2618,台新-桃園,0039004200320076,102,2,100,0.27,14,buy,2026-05-15
5/14,2618,富邦-基隆,9614,33,244,-211,0.57,14,sell,2026-05-15
5/14,2618,兆豐-城中,0037003000300057,107,14,93,0.25,15,buy,2026-05-15
5/14,2618,華南永昌-鶯歌,9319,2,209,-207,0.56,15,sell,2026-05-15
5/14,3037,統一,5850,1566,119,1447,4.84,1,buy,2026-05-15
5/14,3037,美林,1440,672,2137,-1465,4.9,1,sell,2026-05-15
5/14,3037,永豐金-匯立,0039004100380031,611,1,610,2.04,2,buy,2026-05-15
5/14,3037,台灣摩根士丹利,1470,949,1941,-992,3.32,2,sell,2026-05-15
5/14,3037,元大證券,9800,3776,3258,518,1.73,3,buy,2026-05-15
5/14,3037,凱基-台北,9268,1397,1834,-437,1.46,3,sell,2026-05-15
5/14,3037,摩根大通,8440,1060,593,467,1.56,4,buy,2026-05-15
5/14,3037,富邦證券,9600,479,732,-253,0.85,4,sell,2026-05-15
5/14,3037,台新,0039004200300030,583,183,400,1.34,5,buy,2026-05-15
5/14,3037,美商高盛,1480,1068,1278,-210,0.7,5,sell,2026-05-15
5/14,3037,凱基,9200,441,105,336,1.12,6,buy,2026-05-15
5/14,3037,花旗環球,1590,141,326,-185,0.62,6,sell,2026-05-15
5/14,3037,華南永昌,9300,350,135,215,0.72,7,buy,2026-05-15
5/14,3037,玉山-板橋,8846,112,293,-181,0.61,7,sell,2026-05-15
5/14,3037,中國信託,6160,239,65,174,0.58,8,buy,2026-05-15
5/14,3037,台新-建北,0039004200310038,85,253,-168,0.56,8,sell,2026-05-15
5/14,3037,大和國泰,8890,184,30,154,0.52,9,buy,2026-05-15
5/14,3037,永豐金-新竹,0039004100390037,14,178,-164,0.55,9,sell,2026-05-15
5/14,3037,兆豐證券,7000,204,67,137,0.46,10,buy,2026-05-15
5/14,3037,港商野村,1560,166,297,-131,0.44,10,sell,2026-05-15
5/14,3037,台新-台北,0039004200320030,106,6,100,0.33,11,buy,2026-05-15
5/14,3037,國泰-敦南,8888,904,1028,-124,0.41,11,sell,2026-05-15
5/14,3037,兆豐-鹿港,0037003000300066,108,12,96,0.32,12,buy,2026-05-15
5/14,3037,宏遠證券,1260,52,109,-57,0.19,12,sell,2026-05-15
5/14,3037,群益金鼎,9100,190,128,62,0.21,13,buy,2026-05-15
5/14,3037,富邦-仁愛,9676,81,135,-54,0.18,13,sell,2026-05-15
5/14,3037,群益金鼎-台南,9185,59,1,58,0.19,14,buy,2026-05-15
5/14,3037,凱基-信義,9216,4,54,-50,0.17,14,sell,2026-05-15
5/14,3037,中國信託-中壢,0036003100360041,105,49,56,0.19,15,buy,2026-05-15
5/14,3037,群益金鼎-永和,003900310038004a,7,55,-48,0.16,15,sell,2026-05-15
5/14,2345,新加坡商瑞銀,1650,1167,195,972,13.5,1,buy,2026-05-15
5/14,2345,國泰證券,8880,0,647,-647,8.98,1,sell,2026-05-15
5/14,2345,美林,1440,774,99,675,9.37,2,buy,2026-05-15
5/14,2345,國泰-新莊,8886,1,290,-289,4.01,2,sell,2026-05-15
5/14,2345,美商高盛,1480,1097,615,482,6.69,3,buy,2026-05-15
5/14,2345,富邦-新板,0039003600310048,0,242,-242,3.36,3,sell,2026-05-15
5/14,2345,台灣摩根士丹利,1470,786,369,417,5.79,4,buy,2026-05-15
5/14,2345,凱基-土城,003900320031004a,0,204,-204,2.83,4,sell,2026-05-15
5/14,2345,摩根大通,8440,684,293,391,5.43,5,buy,2026-05-15
5/14,2345,凱基,9200,0,140,-140,1.94,5,sell,2026-05-15
5/14,2345,永豐金證券,0039004100300030,366,102,264,3.67,6,buy,2026-05-15
5/14,2345,凱基-台北,9268,222,357,-135,1.87,6,sell,2026-05-15
5/14,2345,台新,0039004200300030,248,32,216,3.0,7,buy,2026-05-15
5/14,2345,統一,5850,75,146,-71,0.99,7,sell,2026-05-15
5/14,2345,富邦證券,9600,344,182,162,2.25,8,buy,2026-05-15
5/14,2345,港商麥格理,1360,1,71,-70,0.97,8,sell,2026-05-15
5/14,2345,永豐金-匯立,0039004100380031,187,37,150,2.08,9,buy,2026-05-15
5/14,2345,元大-草屯,0039003800390045,0,70,-70,0.97,9,sell,2026-05-15
5/14,2345,港商野村,1560,201,70,131,1.82,10,buy,2026-05-15
5/14,2345,元大證券,9800,271,336,-65,0.9,10,sell,2026-05-15
5/14,2345,元大-土城永寧,9875,100,2,98,1.36,11,buy,2026-05-15
5/14,2345,群益金鼎,9100,8,72,-64,0.89,11,sell,2026-05-15
5/14,2345,國票-敦北法人,0037003700390063,61,4,57,0.79,12,buy,2026-05-15
5/14,2345,國泰-敦南,8888,7,51,-44,0.61,12,sell,2026-05-15
5/14,2345,台新-台北,0039004200320030,35,23,12,0.17,13,buy,2026-05-15
5/14,2345,元大-土城,9897,0,44,-44,0.61,13,sell,2026-05-15
5/14,2345,統一-士林,003500380035004d,19,13,6,0.08,14,buy,2026-05-15
5/14,2345,統一-板橋,0035003800350050,54,96,-42,0.58,14,sell,2026-05-15
5/14,2345,台新-建北,0039004200310038,9,4,5,0.07,15,buy,2026-05-15
5/14,2345,國泰-板橋,003800380038004b,0,38,-38,0.53,15,sell,2026-05-15
5/14,3006,新加坡商瑞銀,1650,2077,208,1869,9.14,1,buy,2026-05-15
5/14,3006,凱基-站前,0039003200300046,149,566,-417,2.04,1,sell,2026-05-15
5/14,3006,統一,5850,1465,61,1404,6.87,2,buy,2026-05-15
5/14,3006,國泰-敦南,8888,92,382,-290,1.42,2,sell,2026-05-15
5/14,3006,元大證券,9800,2120,921,1199,5.86,3,buy,2026-05-15
5/14,3006,富邦-豐原,003900360033004c,1,255,-254,1.24,3,sell,2026-05-15
5/14,3006,凱基-松山,9217,1002,9,993,4.86,4,buy,2026-05-15
5/14,3006,國票-台中,0037003700390076,0,152,-152,0.74,4,sell,2026-05-15
5/14,3006,凱基-台北,9268,1630,697,933,4.56,5,buy,2026-05-15
5/14,3006,新光-桃園,8565,2,139,-137,0.67,5,sell,2026-05-15
5/14,3006,兆豐-民生,0037003000300063,919,8,911,4.46,6,buy,2026-05-15
5/14,3006,中國信託-文心,6164,4,139,-135,0.66,6,sell,2026-05-15
5/14,3006,港商野村,1560,850,28,822,4.02,7,buy,2026-05-15
5/14,3006,國泰證券,8880,24,156,-132,0.65,7,sell,2026-05-15
5/14,3006,美林,1440,882,67,815,3.99,8,buy,2026-05-15
5/14,3006,台新-板橋,0039004200320062,6,113,-107,0.52,8,sell,2026-05-15
5/14,3006,摩根大通,8440,1005,446,559,2.73,9,buy,2026-05-15
5/14,3006,國票-敦北法人,0037003700390063,0,100,-100,0.49,9,sell,2026-05-15
5/14,3006,美商高盛,1480,1174,699,475,2.32,10,buy,2026-05-15
5/14,3006,新光,8560,52,149,-97,0.47,10,sell,2026-05-15
5/14,3006,永豐金-潮州,0039004100390071,314,3,311,1.52,11,buy,2026-05-15
5/14,3006,台新,0039004200300030,36,133,-97,0.47,11,sell,2026-05-15
5/14,3006,富邦-陽明,9604,211,50,161,0.79,12,buy,2026-05-15
5/14,3006,富邦-永康,003900360031005a,30,124,-94,0.46,12,sell,2026-05-15
5/14,3006,國票-安和,003700370039005a,211,50,161,0.79,13,buy,2026-05-15
5/14,3006,富邦-新竹,9647,12,105,-93,0.45,13,sell,2026-05-15
5/14,3006,台灣摩根士丹利,1470,126,6,120,0.59,14,buy,2026-05-15
5/14,3006,統一-平鎮,0035003800350067,1,90,-89,0.44,14,sell,2026-05-15
5/14,3006,元大-崇德,0039003800310053,122,19,103,0.5,15,buy,2026-05-15
5/14,3006,元大-左營,0039003800390044,2,90,-88,0.43,15,sell,2026-05-15
5/14,2379,美商高盛,1480,708,229,479,14.7,1,buy,2026-05-15
5/14,2379,新加坡商瑞銀,1650,376,573,-197,6.04,1,sell,2026-05-15
5/14,2379,台灣摩根士丹利,1470,382,117,265,8.13,2,buy,2026-05-15
5/14,2379,富邦證券,9600,10,128,-118,3.62,2,sell,2026-05-15
5/14,2379,美林,1440,212,38,174,5.34,3,buy,2026-05-15
5/14,2379,花旗環球,1590,19,90,-71,2.18,3,sell,2026-05-15
5/14,2379,元大證券,9800,254,127,127,3.9,4,buy,2026-05-15
5/14,2379,凱基-城中,9227,0,51,-51,1.56,4,sell,2026-05-15
5/14,2379,凱基-台北,9268,222,145,77,2.36,5,buy,2026-05-15
5/14,2379,凱基,9200,60,106,-46,1.41,5,sell,2026-05-15
5/14,2379,元大-西屯,0039003800300077,43,0,43,1.32,6,buy,2026-05-15
5/14,2379,國泰-敦南,8888,20,52,-32,0.98,6,sell,2026-05-15
5/14,2379,國泰證券,8880,34,1,33,1.01,7,buy,2026-05-15
5/14,2379,國票-敦北法人,0037003700390063,0,26,-26,0.8,7,sell,2026-05-15
5/14,2379,摩根大通,8440,140,119,21,0.64,8,buy,2026-05-15
5/14,2379,永豐金證券,0039004100300030,4,23,-19,0.58,8,sell,2026-05-15
5/14,2379,港商麥格理,1360,19,0,19,0.58,9,buy,2026-05-15
5/14,2379,新光,8560,5,23,-18,0.55,9,sell,2026-05-15
5/14,2379,台新-松德,0039004200320061,14,0,14,0.43,10,buy,2026-05-15
5/14,2379,台新-世貿,0039004200320075,1,18,-17,0.52,10,sell,2026-05-15
5/14,2379,元大-中和,0039003800390065,15,2,13,0.4,11,buy,2026-05-15
5/14,2379,兆豐-南門,0037003000300067,0,16,-16,0.49,11,sell,2026-05-15
5/14,2379,德信,6910,13,0,13,0.4,12,buy,2026-05-15
5/14,2379,元大-古亭,003900380039006b,0,15,-15,0.46,12,sell,2026-05-15
5/14,2379,凱基-三峽,0039003200310045,12,0,12,0.37,13,buy,2026-05-15
5/14,2379,華南永昌-中正,9359,0,13,-13,0.4,13,sell,2026-05-15
5/14,2379,聯邦-大業,8586,12,0,12,0.37,14,buy,2026-05-15
5/14,2379,永豐金-市政,0039004100390057,3,16,-13,0.4,14,sell,2026-05-15
5/14,2379,台新-台北,0039004200320030,10,0,10,0.31,15,buy,2026-05-15
5/14,2379,永豐金-板新,003900410039004a,0,13,-13,0.4,15,sell,2026-05-15
5/14,3034,美商高盛,1480,1170,103,1067,13.98,1,buy,2026-05-15
5/14,3034,永豐金證券,0039004100300030,78,212,-134,1.76,1,sell,2026-05-15
5/14,3034,元大證券,9800,1158,679,479,6.28,2,buy,2026-05-15
5/14,3034,康和,8450,6,128,-122,1.6,2,sell,2026-05-15
5/14,3034,美林,1440,495,35,460,6.03,3,buy,2026-05-15
5/14,3034,凱基,9200,0,110,-110,1.44,3,sell,2026-05-15
5/14,3034,台灣摩根士丹利,1470,970,561,409,5.36,4,buy,2026-05-15
5/14,3034,台灣企銀,1110,0,67,-67,0.88,4,sell,2026-05-15
5/14,3034,永豐金-匯立,0039004100380031,146,12,134,1.76,5,buy,2026-05-15
5/14,3034,群益金鼎-潭子,0039003100330044,1,50,-49,0.64,5,sell,2026-05-15
5/14,3034,富邦證券,9600,209,120,89,1.17,6,buy,2026-05-15
5/14,3034,玉山證券,8840,25,74,-49,0.64,6,sell,2026-05-15
5/14,3034,新加坡商瑞銀,1650,286,212,74,0.97,7,buy,2026-05-15
5/14,3034,國票-南京,003700370039006e,4,46,-42,0.55,7,sell,2026-05-15
5/14,3034,香港上海匯豐,8960,65,0,65,0.85,8,buy,2026-05-15
5/14,3034,國泰-敦南,8888,60,98,-38,0.5,8,sell,2026-05-15
5/14,3034,港商麥格理,1360,193,143,50,0.66,9,buy,2026-05-15
5/14,3034,台新-台北,0039004200320030,1,35,-34,0.45,9,sell,2026-05-15
5/14,3034,國泰證券,8880,35,3,32,0.42,10,buy,2026-05-15
5/14,3034,群益金鼎,9100,41,74,-33,0.43,10,sell,2026-05-15
5/14,3034,元大-基隆,0039003800390059,20,2,18,0.24,11,buy,2026-05-15
5/14,3034,富邦-台中,003900360035004b,1,33,-32,0.42,11,sell,2026-05-15
5/14,3034,元大-竹科,003900380030004b,26,11,15,0.2,12,buy,2026-05-15
5/14,3034,群益金鼎-高盛,9105,0,31,-31,0.41,12,sell,2026-05-15
5/14,3034,第一金-自由,0035003300380045,27,12,15,0.2,13,buy,2026-05-15
5/14,3034,兆豐-忠孝,0037003000300061,9,39,-30,0.39,13,sell,2026-05-15
5/14,3034,港商野村,1560,17,3,14,0.18,14,buy,2026-05-15
5/14,3034,群益金鼎-屏東,0039003100330048,1,31,-30,0.39,14,sell,2026-05-15
5/14,3034,群益金鼎-新竹,9186,16,3,13,0.17,15,buy,2026-05-15
5/14,3034,大和國泰,8890,0,30,-30,0.39,15,sell,2026-05-15
5/14,2412,台灣摩根士丹利,1470,2689,52,2637,15.09,1,buy,2026-05-15
5/14,2412,摩根大通,8440,2678,6028,-3350,19.17,1,sell,2026-05-15
5/14,2412,美商高盛,1480,2620,261,2359,13.5,2,buy,2026-05-15
5/14,2412,凱基,9200,0,860,-860,4.92,2,sell,2026-05-15
5/14,2412,美林,1440,1079,87,992,5.68,3,buy,2026-05-15
5/14,2412,花旗環球,1590,48,654,-606,3.47,3,sell,2026-05-15
5/14,2412,凱基-台北,9268,1142,337,805,4.61,4,buy,2026-05-15
5/14,2412,元大證券,9800,883,1150,-267,1.53,4,sell,2026-05-15
5/14,2412,華南永昌,9300,970,389,581,3.32,5,buy,2026-05-15
5/14,2412,元大-嘉義,0039003800390067,1,185,-184,1.05,5,sell,2026-05-15
5/14,2412,港商野村,1560,565,0,565,3.23,6,buy,2026-05-15
5/14,2412,元大-高雄,003900380031006d,1,164,-163,0.93,6,sell,2026-05-15
5/14,2412,土銀,1030,404,1,403,2.31,7,buy,2026-05-15
5/14,2412,第一金-新興,0035003300380041,1,151,-150,0.86,7,sell,2026-05-15
5/14,2412,永豐金證券,0039004100300030,652,278,374,2.14,8,buy,2026-05-15
5/14,2412,聯邦證券,8580,0,87,-87,0.5,8,sell,2026-05-15
5/14,2412,新加坡商瑞銀,1650,688,372,316,1.81,9,buy,2026-05-15
5/14,2412,富邦-仁愛,9676,0,75,-75,0.43,9,sell,2026-05-15
5/14,2412,臺銀-臺南,1042,100,8,92,0.53,10,buy,2026-05-15
5/14,2412,元大-竹科,003900380030004b,1,75,-74,0.42,10,sell,2026-05-15
5/14,2412,第一金-忠孝,0035003300380044,60,2,58,0.33,11,buy,2026-05-15
5/14,2412,富邦-台北,9623,2,74,-72,0.41,11,sell,2026-05-15
5/14,2412,元大-仁愛,003900380033006a,50,1,49,0.28,12,buy,2026-05-15
5/14,2412,凱基-高美館,9215,0,67,-67,0.38,12,sell,2026-05-15
5/14,2412,玉山-桃園,0038003800340046,50,6,44,0.25,13,buy,2026-05-15
5/14,2412,富邦-新竹,9647,2,66,-64,0.37,13,sell,2026-05-15
5/14,2412,統一,5850,155,120,35,0.2,14,buy,2026-05-15
5/14,2412,國泰-敦南,8888,11,75,-64,0.37,14,sell,2026-05-15
5/14,2412,合庫證券,1020,36,7,29,0.17,15,buy,2026-05-15
5/14,2412,玉山證券,8840,0,62,-62,0.35,15,sell,2026-05-15
5/15,2330,花旗環球,1590,2231,549,1682,5.25,1,buy,2026-05-16
5/15,2330,新加坡商瑞銀,1650,557,4171,-3614,11.27,1,sell,2026-05-16
5/15,2330,統一,5850,1674,234,1440,4.49,2,buy,2026-05-16
5/15,2330,美商高盛,1480,929,2248,-1319,4.11,2,sell,2026-05-16
5/15,2330,元大證券,9800,3062,1785,1277,3.98,3,buy,2026-05-16
5/15,2330,台灣摩根士丹利,1470,976,1537,-561,1.75,3,sell,2026-05-16
5/15,2330,永豐金-匯立,0039004100380031,928,163,765,2.39,4,buy,2026-05-16
5/15,2330,凱基-台北,9268,631,1180,-549,1.71,4,sell,2026-05-16
5/15,2330,群益金鼎,9100,846,134,712,2.22,5,buy,2026-05-16
5/15,2330,美林,1440,1157,1674,-517,1.61,5,sell,2026-05-16
5/15,2330,台新-台北,0039004200320030,622,25,597,1.86,6,buy,2026-05-16
5/15,2330,摩根大通,8440,1780,2082,-302,0.94,6,sell,2026-05-16
5/15,2330,港商野村,1560,581,122,459,1.43,7,buy,2026-05-16
5/15,2330,兆豐-忠孝,0037003000300061,22,215,-193,0.6,7,sell,2026-05-16
5/15,2330,宏遠證券,1260,284,37,247,0.77,8,buy,2026-05-16
5/15,2330,香港上海匯豐,8960,10,194,-184,0.57,8,sell,2026-05-16
5/15,2330,凱基,9200,1019,817,202,0.63,9,buy,2026-05-16
5/15,2330,土銀,1030,11,134,-123,0.38,9,sell,2026-05-16
5/15,2330,中國信託,6160,338,138,200,0.62,10,buy,2026-05-16
5/15,2330,凱基-站前,0039003200300046,23,139,-116,0.36,10,sell,2026-05-16
5/15,2330,富邦證券,9600,509,316,193,0.6,11,buy,2026-05-16
5/15,2330,第一金,5380,16,122,-106,0.33,11,sell,2026-05-16
5/15,2330,大和國泰,8890,200,15,185,0.58,12,buy,2026-05-16
5/15,2330,合庫-西台中,0031003000320046,6,66,-60,0.19,12,sell,2026-05-16
5/15,2330,國泰-敦南,8888,623,446,177,0.55,13,buy,2026-05-16
5/15,2330,元大-板橋,0039003800390043,20,81,-61,0.19,13,sell,2026-05-16
5/15,2330,(牛牛牛)亞證券,6010,150,0,150,0.47,14,buy,2026-05-16
5/15,2330,元大-中崙,9813,32,89,-57,0.18,14,sell,2026-05-16
5/15,2330,第一金-高雄,5383,196,85,111,0.35,15,buy,2026-05-16
5/15,2330,元大-豐原站前,0039003800390057,47,101,-54,0.17,15,sell,2026-05-16
5/15,2317,台灣摩根士丹利,1470,15235,780,14455,10.5,1,buy,2026-05-16
5/15,2317,群益金鼎,9100,199,1904,-1705,1.24,1,sell,2026-05-16
5/15,2317,美商高盛,1480,18023,5214,12809,9.31,2,buy,2026-05-16
5/15,2317,國泰-敦南,8888,1143,2742,-1599,1.16,2,sell,2026-05-16
5/15,2317,新加坡商瑞銀,1650,13430,3066,10364,7.53,3,buy,2026-05-16
5/15,2317,富邦證券,9600,2462,3478,-1016,0.74,3,sell,2026-05-16
5/15,2317,摩根大通,8440,9337,3826,5511,4.0,4,buy,2026-05-16
5/15,2317,永豐金證券,0039004100300030,1364,2240,-876,0.64,4,sell,2026-05-16
5/15,2317,美林,1440,6280,1567,4713,3.42,5,buy,2026-05-16
5/15,2317,新光,8560,475,1232,-757,0.55,5,sell,2026-05-16
5/15,2317,凱基-台北,9268,7466,3344,4122,2.99,6,buy,2026-05-16
5/15,2317,臺銀,1040,69,785,-716,0.52,6,sell,2026-05-16
5/15,2317,港商野村,1560,2631,380,2251,1.64,7,buy,2026-05-16
5/15,2317,玉山證券,8840,113,728,-615,0.45,7,sell,2026-05-16
5/15,2317,花旗環球,1590,2116,1136,980,0.71,8,buy,2026-05-16
5/15,2317,第一金-高雄,5383,118,725,-607,0.44,8,sell,2026-05-16
5/15,2317,永豐金-匯立,0039004100380031,848,76,772,0.56,9,buy,2026-05-16
5/15,2317,玉山-左營,0038003800340044,82,650,-568,0.41,9,sell,2026-05-16
5/15,2317,香港上海匯豐,8960,2486,1756,730,0.53,10,buy,2026-05-16
5/15,2317,國泰-台中,8882,280,742,-462,0.34,10,sell,2026-05-16
5/15,2317,台新,0039004200300030,1975,1393,582,0.42,11,buy,2026-05-16
5/15,2317,富邦-陽明,9604,140,596,-456,0.33,11,sell,2026-05-16
5/15,2317,港商麥格理,1360,977,543,434,0.32,12,buy,2026-05-16
5/15,2317,華南永昌,9300,204,649,-445,0.32,12,sell,2026-05-16
5/15,2317,國票-敦北法人,0037003700390063,320,38,282,0.2,13,buy,2026-05-16
5/15,2317,元大-民雄,0039003800310056,113,555,-442,0.32,13,sell,2026-05-16
5/15,2317,國票證券,7790,315,137,178,0.13,14,buy,2026-05-16
5/15,2317,元大-復北,9872,50,486,-436,0.32,14,sell,2026-05-16
5/15,2317,凱基-中山,9229,311,163,148,0.11,15,buy,2026-05-16
5/15,2317,玉山-新莊,8842,125,536,-411,0.3,15,sell,2026-05-16
5/15,2454,新加坡商瑞銀,1650,897,358,539,7.34,1,buy,2026-05-16
5/15,2454,港商野村,1560,1,700,-699,9.52,1,sell,2026-05-16
5/15,2454,摩根大通,8440,470,94,376,5.12,2,buy,2026-05-16
5/15,2454,港商麥格理,1360,139,663,-524,7.14,2,sell,2026-05-16
5/15,2454,美林,1440,483,178,305,4.16,3,buy,2026-05-16
5/15,2454,香港上海匯豐,8960,36,216,-180,2.45,3,sell,2026-05-16
5/15,2454,元大證券,9800,633,339,294,4.01,4,buy,2026-05-16
5/15,2454,台灣摩根士丹利,1470,186,310,-124,1.69,4,sell,2026-05-16
5/15,2454,凱基-台北,9268,217,52,165,2.25,5,buy,2026-05-16
5/15,2454,統一,5850,40,150,-110,1.5,5,sell,2026-05-16
5/15,2454,美商高盛,1480,690,528,162,2.21,6,buy,2026-05-16
5/15,2454,群益金鼎,9100,16,124,-108,1.47,6,sell,2026-05-16
5/15,2454,花旗環球,1590,196,71,125,1.7,7,buy,2026-05-16
5/15,2454,永豐金證券,0039004100300030,63,160,-97,1.32,7,sell,2026-05-16
5/15,2454,中國信託,6160,65,31,34,0.46,8,buy,2026-05-16
5/15,2454,凱基,9200,44,115,-71,0.97,8,sell,2026-05-16
5/15,2454,凱基-站前,0039003200300046,36,6,30,0.41,9,buy,2026-05-16
5/15,2454,國泰證券,8880,40,101,-61,0.83,9,sell,2026-05-16
5/15,2454,永豐金-萬盛,0039004100390032,57,30,27,0.37,10,buy,2026-05-16
5/15,2454,宏遠證券,1260,4,62,-58,0.79,10,sell,2026-05-16
5/15,2454,元大-民生三民,0039003800390058,28,7,21,0.29,11,buy,2026-05-16
5/15,2454,永豐金-匯立,0039004100380031,120,174,-54,0.74,11,sell,2026-05-16
5/15,2454,兆豐-高雄,003700300030005a,22,3,19,0.26,12,buy,2026-05-16
5/15,2454,群益金鼎-大安,0039003100380065,32,83,-51,0.69,12,sell,2026-05-16
5/15,2454,國泰-敦南,8888,52,34,18,0.25,13,buy,2026-05-16
5/15,2454,群益金鼎-忠孝,0039003100380057,4,46,-42,0.57,13,sell,2026-05-16
5/15,2454,富邦-台北,9623,24,6,18,0.25,14,buy,2026-05-16
5/15,2454,統一-內湖,0035003800350062,2,39,-37,0.5,14,sell,2026-05-16
5/15,2454,國票-嘉義,0037003700390048,16,1,15,0.2,15,buy,2026-05-16
5/15,2454,國票-敦北法人,0037003700390063,0,33,-33,0.45,15,sell,2026-05-16
5/15,2308,摩根大通,8440,1323,391,932,7.69,1,buy,2026-05-16
5/15,2308,港商野村,1560,19,829,-810,6.68,1,sell,2026-05-16
5/15,2308,台灣摩根士丹利,1470,913,543,370,3.05,2,buy,2026-05-16
5/15,2308,美商高盛,1480,279,1064,-785,6.47,2,sell,2026-05-16
5/15,2308,凱基-台北,9268,666,498,168,1.39,3,buy,2026-05-16
5/15,2308,港商麥格理,1360,57,689,-632,5.21,3,sell,2026-05-16
5/15,2308,國泰-敦南,8888,220,75,145,1.2,4,buy,2026-05-16
5/15,2308,統一,5850,38,422,-384,3.17,4,sell,2026-05-16
5/15,2308,宏遠證券,1260,72,2,70,0.58,5,buy,2026-05-16
5/15,2308,永豐金證券,0039004100300030,359,702,-343,2.83,5,sell,2026-05-16
5/15,2308,元大-大同,0039003800390047,58,1,57,0.47,6,buy,2026-05-16
5/15,2308,新加坡商瑞銀,1650,617,946,-329,2.71,6,sell,2026-05-16
5/15,2308,富邦-公益,0039003600310046,59,8,51,0.42,7,buy,2026-05-16
5/15,2308,中國信託,6160,48,353,-305,2.52,7,sell,2026-05-16
5/15,2308,新光,8560,107,67,40,0.33,8,buy,2026-05-16
5/15,2308,元大證券,9800,1231,1461,-230,1.9,8,sell,2026-05-16
5/15,2308,元大-北屯,0039003800390064,38,1,37,0.31,9,buy,2026-05-16
5/15,2308,花旗環球,1590,56,213,-157,1.29,9,sell,2026-05-16
5/15,2308,合庫證券,1020,44,9,35,0.29,10,buy,2026-05-16
5/15,2308,群益金鼎,9100,50,146,-96,0.79,10,sell,2026-05-16
5/15,2308,國泰-館前,0038003800380041,55,23,32,0.26,11,buy,2026-05-16
5/15,2308,法銀巴黎,8900,36,120,-84,0.69,11,sell,2026-05-16
5/15,2308,國泰-板橋,003800380038004b,47,15,32,0.26,12,buy,2026-05-16
5/15,2308,永豐金-台南,0039004100390068,15,95,-80,0.66,12,sell,2026-05-16
5/15,2308,美林,1440,240,209,31,0.26,13,buy,2026-05-16
5/15,2308,凱基,9200,23,82,-59,0.49,13,sell,2026-05-16
5/15,2308,華南永昌-高雄,9303,33,2,31,0.26,14,buy,2026-05-16
5/15,2308,群益金鼎-民權,9131,9,56,-47,0.39,14,sell,2026-05-16
5/15,2308,國泰證券,8880,96,66,30,0.25,15,buy,2026-05-16
5/15,2308,台新-城中,0039004200320045,4,50,-46,0.38,15,sell,2026-05-16
5/15,2382,統一-新竹,5857,2032,175,1857,2.82,1,buy,2026-05-16
5/15,2382,摩根大通,8440,1701,8851,-7150,10.84,1,sell,2026-05-16
5/15,2382,華南永昌-中正,9359,1847,17,1830,2.77,2,buy,2026-05-16
5/15,2382,台灣摩根士丹利,1470,980,7460,-6480,9.83,2,sell,2026-05-16
5/15,2382,元大-和平,9863,1131,26,1105,1.68,3,buy,2026-05-16
5/15,2382,美林,1440,863,5072,-4209,6.38,3,sell,2026-05-16
5/15,2382,土銀,1030,947,45,902,1.37,4,buy,2026-05-16
5/15,2382,美商高盛,1480,1059,4598,-3539,5.37,4,sell,2026-05-16
5/15,2382,國泰-敦南,8888,1022,343,679,1.03,5,buy,2026-05-16
5/15,2382,凱基-台北,9268,2285,5667,-3382,5.13,5,sell,2026-05-16
5/15,2382,富邦-仁愛,9676,696,108,588,0.89,6,buy,2026-05-16
5/15,2382,元大證券,9800,2603,4676,-2073,3.14,6,sell,2026-05-16
